occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Postal service mail carrier,Postal service clerk,34.7,54.1,87.50,36.84,6.98,62.17,57.83
Printing press operator,Sewing machine operator,24.7,70.7,97.50,100.00,-1.25,98.75,97.52
Web developer,Real estate broker,19.4,57.0,77.50,82.50,6.25,80.00,75.00
Construction manager,Real estate broker,10.6,57.0,100.00,97.50,2.50,98.75,96.28
Cutting worker,Sewing machine operator,31.1,70.7,90.00,100.00,3.75,95.00,91.44
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,80.00,9.09,-15.69,44.55,37.56
Logistician,Receptionist,38.7,89.1,35.00,82.14,16.18,58.57,49.10
Computer support specialist,Loan officer,26.2,51.6,85.00,84.62,-1.27,84.81,83.73
Web developer,Payroll and timekeeping clerk,19.4,88.2,85.00,47.83,17.46,66.41,54.82
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,72.50,92.59,-16.42,82.55,68.99
Computer support specialist,Compliance officer,26.2,51.8,77.50,87.50,6.25,82.50,77.34
Materials engineer,Medical and health services manager,13.5,71.8,65.00,100.00,5.00,82.50,78.38
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,45.45,47.50,25.81,46.48,34.48
Lawyer,School psychologist,39.5,87.9,100.00,3.12,-1.39,51.56,50.85
Cook,Food preparation worker,39.8,58.7,97.50,7.50,3.75,52.50,50.53
Chemical technician,Medical and health services manager,35.0,71.8,71.43,100.00,-4.41,85.71,81.93
Chemical engineer,Medical appliance technician,21.6,58.9,70.00,80.00,-13.75,75.00,64.69
Computer systems manager,Billing and posting clerk,27.7,91.4,95.00,65.22,14.29,80.11,68.66
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,36.36,87.50,1.54,61.93,60.98
Materials engineer,Miscellaneous health technician,13.5,72.7,87.50,57.14,4.92,72.32,68.76
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,100.00,25.00,-4.11,62.50,59.93
Computer systems analyst,Billing and posting clerk,37.8,91.4,95.00,65.22,12.70,80.11,69.94
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,100.00,5.00,8.75,52.50,47.91
Surgeon,Medical assistant,20.0,88.8,64.52,61.90,26.92,63.21,46.19
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,95.00,52.17,7.94,73.59,67.75
Stocker,Order clerk,36.5,58.3,9.68,68.75,31.75,39.21,26.76
Surgeon,Pharmacist,20.0,57.8,80.65,95.00,4.23,87.82,84.11
Chief executive,Entertainment and recreation manager,30.6,50.1,100.00,40.54,-1.30,70.27,69.36
Lawyer,Compliance officer,39.5,51.8,90.00,62.50,0.00,76.25,76.25
Construction manager,Medical and health services manager,10.6,71.8,100.00,100.00,1.25,100.00,98.75
Surgeon,Nurse practitioner,20.0,89.8,41.94,57.14,34.62,49.54,32.39
Computer systems manager,File Clerk,27.7,76.0,100.00,68.00,4.62,84.00,80.12
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,63.64,18.18,9.09,40.91,37.19
Computer systems manager,Receptionist,27.7,89.1,90.00,75.00,8.82,82.50,75.22
Personal financial advisor,School psychologist,32.6,87.9,100.00,21.88,2.78,60.94,59.24
Chief executive,Fundraiser,30.6,74.9,100.00,0.00,-2.50,50.00,48.75
Surgeon,Miscellaneous health technician,20.0,72.7,64.52,0.00,3.85,32.26,31.02
Photographer,Graphic designer,48.5,54.7,75.00,89.19,-2.60,82.09,79.96
Automotive service mechanic,Medical appliance technician,2.5,58.9,100.00,82.50,3.75,91.25,87.83
Counter and rental clerk,Social and human service assistant,38.7,75.3,93.75,2.50,10.71,48.12,42.97
Security guard,Compliance officer,24.9,51.8,85.19,65.00,7.46,75.09,69.49
Correctional officer,Probation officer,33.9,57.4,93.75,2.50,0.00,48.12,48.12
Computer programmer,Tutor,21.5,70.4,90.00,65.00,2.50,77.50,75.56
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,100.00,72.73,0.00,86.36,86.36
Construction manager,Receptionist,10.6,89.1,100.00,82.14,7.35,91.07,84.38
Chemical technician,Pharmacist,35.0,57.8,71.43,95.00,-11.76,83.21,73.42
Aerospace engineer,Medical scientist,15.2,51.8,77.50,92.11,-6.41,84.80,79.37
Mechanical engineer,Graphic designer,10.1,54.7,87.50,86.49,-1.30,86.99,85.86
First-line supervisor of correctional officers,Probation officer,35.9,57.4,23.68,45.00,17.95,34.34,28.18
Surgeon,Dental assistant,20.0,92.8,77.42,53.85,18.18,65.63,53.70
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,100.00,43.48,12.70,71.74,62.63
Chemical engineer,Miscellaneous health technician,21.6,72.7,87.50,52.38,8.20,69.94,64.21
Computer programmer,Editor,21.5,56.6,80.00,62.50,15.00,71.25,60.56
Chemical technician,Phlebotomist,35.0,90.3,100.00,66.67,2.70,83.33,81.08
Food service manager,Fast food and counter worker,46.7,66.3,25.00,86.21,4.35,55.60,53.19
Computer support specialist,Billing and posting clerk,26.2,91.4,95.00,65.22,11.11,80.11,71.21
Construction manager,Social and human service assistant,10.6,75.3,100.00,22.50,15.00,61.25,52.06
Network and computer systems administrator,Compliance officer,16.7,51.8,92.50,62.50,11.25,77.50,68.78
Director,Author,43.6,53.8,67.50,90.00,-5.00,78.75,74.81
Refractory machinery mechanic,Filling machine operator,3.9,57.3,84.38,20.00,9.72,52.19,47.11
Chiropractor,Massage therapist,41.1,83.7,57.50,81.82,14.52,69.66,59.55
Retail salesperson,Order clerk,49.2,58.3,85.71,68.75,7.55,77.23,71.40
Cutting worker,Food preparation worker,31.1,58.7,100.00,85.00,2.50,92.50,90.19
Cutting worker,Order clerk,31.1,58.3,100.00,87.50,11.11,93.75,83.33
Cook,Food batchmaker,39.8,55.7,97.50,32.50,7.50,65.00,60.13
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,52.50,100.00,5.13,76.25,72.34
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,96.30,92.50,5.97,94.40,88.76
Personal financial advisor,Lodging manager,32.6,61.6,100.00,52.50,3.75,76.25,73.39
Materials engineer,Ophthalmic medical technician,13.5,73.7,72.50,63.64,-3.92,68.07,65.40
Materials engineer,Graphic designer,13.5,54.7,85.00,91.89,6.49,88.45,82.70
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,90.00,33.33,5.97,61.67,57.99
Counter and rental clerk,Executive secretary,38.7,90.0,75.00,100.00,10.00,87.50,78.75
Pest control worker,Housekeeping cleaner,5.1,88.4,76.47,97.50,-5.41,86.99,82.28
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,97.22,96.30,1.59,96.76,95.22
Computer programmer,Receptionist,21.5,89.1,87.50,78.57,5.88,83.04,78.15
Chef,Food batchmaker,23.3,55.7,100.00,10.00,1.25,55.00,54.31
Police officer,Probation officer,14.4,57.4,100.00,0.00,-1.25,50.00,49.38
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,97.50,0.00,-1.25,48.75,48.14
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,66.67,87.50,5.97,77.08,72.48
Director,Translator,43.6,74.4,75.00,32.50,-16.25,53.75,45.02
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,100.00,37.50,7.14,68.75,63.84
Chemical engineer,Ophthalmic medical technician,21.6,73.7,82.50,81.82,-9.80,82.16,74.10
Correctional officer,Public safety telecommunicator,33.9,78.2,81.25,100.00,3.70,90.62,87.27
Parts salesperson,Order clerk,22.9,58.3,67.57,75.00,17.39,71.28,58.89
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,78.79,96.30,1.67,87.54,86.08
Emergency medical technician,Miscellaneous health technician,39.4,72.7,94.44,0.00,2.56,47.22,46.01
Surgeon,Medical records specialist,20.0,88.9,74.19,61.29,19.35,67.74,54.63
Computer systems analyst,Executive secretary,37.8,90.0,55.00,100.00,28.12,77.50,55.70
Chiropractor,Physical therapist,41.1,67.5,57.50,77.78,12.24,67.64,59.36
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,100.00,92.50,-1.25,96.25,95.05
Computer network architect,Loan officer,7.7,51.6,87.50,87.18,7.59,87.34,80.71
Materials engineer,Medical records specialist,13.5,88.9,87.50,83.87,7.04,85.69,79.65
Chemical engineer,Pharmacist,21.6,57.8,47.50,97.50,0.00,72.50,72.50
Chief executive,Lodging manager,30.6,61.6,100.00,45.00,10.00,72.50,65.25
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,100.00,89.47,0.00,94.74,94.74
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,100.00,29.63,13.43,64.81,56.11
First-line supervisor of police and detectives,Probation officer,10.5,57.4,77.50,47.50,3.75,62.50,60.16
Food service manager,Entertainment and recreation manager,46.7,50.1,70.00,54.05,-5.19,62.03,58.80
Computer network architect,Graphic designer,7.7,54.7,82.50,86.49,0.00,84.49,84.49
Dentist,Physician assistant,39.5,68.8,26.32,57.50,15.38,41.91,35.46
Actor,Author,47.0,53.8,80.00,82.50,7.50,81.25,75.16
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,17.50,100.00,5.13,58.75,55.74
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,27.27,100.00,0.00,63.64,63.64
Emergency medical technician,Medical assistant,39.4,88.8,94.44,19.05,12.82,56.75,49.47
Computer support specialist,Executive secretary,26.2,90.0,40.00,100.00,34.38,70.00,45.94
Logistician,Legal secretary,38.7,96.4,27.50,89.66,10.14,58.58,52.63
First-line supervisor of security workers,Probation officer,22.5,57.4,82.50,55.00,10.00,68.75,61.88
Chief executive,Loan officer,30.6,51.6,92.50,66.67,11.39,79.58,70.52
Police officer,Public safety telecommunicator,14.4,78.2,95.00,92.11,11.54,93.55,82.76
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,31.82,95.24,2.33,63.53,62.05
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,100.00,22.50,5.00,61.25,58.19
Computer support specialist,File Clerk,26.2,76.0,100.00,68.00,3.08,84.00,81.42
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,100.00,0.00,0.00,50.00,50.00
Chiropractor,Physical therapist assistant,41.1,68.7,62.50,53.33,16.36,57.92,48.44
Computer systems manager,Medical and health services manager,27.7,71.8,80.00,92.50,2.50,86.25,84.09
Materials engineer,Filling machine operator,13.5,57.3,77.50,40.00,2.50,58.75,57.28
Cafeteria attendant,Waiter,43.3,68.8,10.00,94.59,-4.26,52.30,50.07
Transportation service attendant,Flight attendant,23.4,78.0,32.00,96.43,9.43,64.21,58.16
Electrical and electronics engineer,Biological scientist,11.6,55.0,100.00,75.68,-1.43,87.84,86.58
Network and computer systems administrator,Executive secretary,16.7,90.0,75.00,100.00,12.50,87.50,76.56
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,22.73,83.33,8.82,53.03,48.35
Computer systems manager,Lodging manager,27.7,61.6,100.00,70.00,3.75,85.00,81.81
Director,Mental health counselor,43.6,74.6,57.50,15.00,-5.00,36.25,34.44
Computer network architect,Billing and posting clerk,7.7,91.4,95.00,73.91,9.52,84.46,76.41
Chemical engineer,Medical and health services manager,21.6,71.8,65.00,100.00,1.25,82.50,81.47
Computer systems analyst,Public safety telecommunicator,37.8,78.2,55.00,100.00,3.85,77.50,74.52
Emergency medical technician,Respiratory therapist,39.4,62.4,77.78,50.00,-5.00,63.89,60.69
Construction and building inspector,Real estate broker,10.5,57.0,95.00,100.00,2.50,97.50,95.06
Aerospace engineer,Biological scientist,15.2,55.0,77.50,94.59,0.00,86.05,86.05
Retail salesperson,Cashier,49.2,69.8,90.48,91.67,0.00,91.07,91.07
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,100.00,65.22,6.35,82.61,77.36
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,100.00,45.95,-1.30,72.97,72.03
Cutting worker,Laundry worker,31.1,74.5,90.00,96.88,5.56,93.44,88.25
Computer systems analyst,File Clerk,37.8,76.0,100.00,76.00,6.15,88.00,82.58
Photographer,Author,48.5,53.8,80.00,90.00,7.50,85.00,78.63
Computer hardware engineer,Medical appliance technician,5.9,58.9,100.00,62.50,1.41,81.25,80.11
Chief executive,Receptionist,30.6,89.1,90.00,78.57,11.76,84.29,74.37
Emergency medical technician,Physician assistant,39.4,68.8,83.33,32.50,8.62,57.92,52.92
Retail salesperson,Receptionist,49.2,89.1,90.48,82.14,8.16,86.31,79.26
Mechanical engineer,Miscellaneous health technician,10.1,72.7,87.50,47.62,0.00,67.56,67.56
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,90.91,9.09,2.27,50.00,48.86
Chef,Food preparation worker,23.3,58.7,100.00,5.00,-2.50,52.50,51.19
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,27.27,85.00,8.06,56.14,51.61
Computer programmer,Paralegal,21.5,83.0,92.50,92.50,11.25,92.50,82.09
Logistician,Tutor,38.7,70.4,67.50,65.00,-1.25,66.25,65.42
Civil engineer,Real estate broker,16.9,57.0,92.50,97.50,-1.25,95.00,93.81
Computer systems analyst,Legal secretary,37.8,96.4,55.00,79.31,13.04,67.16,58.40
Chief executive,Real estate broker,30.6,57.0,85.00,75.00,5.00,80.00,76.00
Cafeteria attendant,Food preparation worker,43.3,58.7,50.00,77.50,-10.00,63.75,57.38
Chief executive,Legal secretary,30.6,96.4,70.00,51.72,42.03,60.86,35.28
Personal financial advisor,Travel agent,32.6,79.7,100.00,83.33,-1.56,91.67,90.23
Cafeteria attendant,Fast food and counter worker,43.3,66.3,30.00,68.97,-2.56,49.48,48.21
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,100.00,0.00,0.00,50.00,50.00
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,50.00,37.50,35.48,43.75,28.23
Food service manager,Nutritionist,46.7,86.3,75.00,65.00,5.00,70.00,66.50
Retail salesperson,Real estate broker,49.2,57.0,85.71,97.50,3.28,91.61,88.60
Dishwasher,Food preparation worker,23.1,58.7,27.50,97.50,1.25,62.50,61.72
Materials engineer,Psychiatric technician,13.5,69.5,80.00,31.25,0.00,55.62,55.62
Food service manager,Food batchmaker,46.7,55.7,57.50,80.00,1.25,68.75,67.89
Computer network architect,File Clerk,7.7,76.0,95.00,80.00,9.23,87.50,79.42
Emergency medical technician,Licensed practical nurse,39.4,88.7,72.22,43.75,26.47,57.99,42.64
Emergency medical technician,Radiologic technician,39.4,70.3,88.89,85.71,-4.00,87.30,83.81
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,60.00,30.00,-4.00,45.00,43.20
Computer network architect,Legal secretary,7.7,96.4,60.00,82.76,23.19,71.38,54.83
Computer programmer,Legal secretary,21.5,96.4,65.00,86.21,21.74,75.60,59.17
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,95.00,100.00,0.00,97.50,97.50
Computer network architect,Public safety telecommunicator,7.7,78.2,72.50,100.00,3.85,86.25,82.93
Computer hardware engineer,Biological scientist,5.9,55.0,100.00,91.89,5.88,95.95,90.30
Painting worker,Artist,11.3,51.6,70.00,92.50,1.25,81.25,80.23
Dentist,Pharmacist,39.5,57.8,57.89,95.00,8.97,76.45,69.59
Logistician,Medical records specialist,38.7,88.9,45.00,83.87,12.68,64.44,56.27
Logistician,School psychologist,38.7,87.9,70.00,43.75,15.28,56.88,48.19
Aircraft pilot,Flight attendant,8.3,78.0,100.00,92.86,8.96,96.43,87.79
Chemical engineer,Pharmacy technician,21.6,79.3,42.50,100.00,1.89,71.25,69.91
Director,Interior designer,43.6,85.3,27.50,95.00,-2.50,61.25,59.72
Chemical engineer,Medical assistant,21.6,88.8,75.00,90.48,-3.28,82.74,80.03
Construction manager,Supervisor of personal care and service workers,10.6,65.8,100.00,18.18,3.92,59.09,56.77
Computer programmer,Loan interviewer,21.5,76.9,87.50,64.00,0.00,75.75,75.75
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,40.00,85.00,7.50,62.50,57.81
Chef,Baker,23.3,65.5,100.00,80.00,-1.25,90.00,88.88
