occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Property assessor,Social and community service manager,34.2,71.7,52.50,70.00,13.75,61.25,52.83
Mechanical engineer,Biological scientist,10.1,55.0,87.50,94.59,2.60,91.05,88.68
Web developer,Customer service representative,19.4,65.3,77.50,92.86,14.71,85.18,72.65
Web and digital interface designer,Customer service representative,42.7,65.3,100.00,92.86,10.29,96.43,86.50
Computer numerically controlled tool operator,Filling machine operator,7.8,57.3,90.00,80.00,8.75,85.00,77.56
Personal financial advisor,Loan officer,32.6,51.6,100.00,2.56,-1.27,51.28,50.63
First-line supervisor of retail sales workers,Supervisor of personal care and service workers,44.6,65.8,97.22,54.55,2.13,75.88,74.27
Software quality tester,Customer service representative,44.1,65.3,85.00,96.43,22.06,90.71,70.70
Postsecondary teacher,Insurance underwriter,46.6,56.9,95.00,85.00,-6.25,90.00,84.37
Web and digital interface designer,Social and community service manager,42.7,71.7,92.50,92.50,3.75,92.50,89.03
Software developer,Insurance underwriter,20.2,56.9,90.00,100.00,11.25,95.00,84.31
Property assessor,Insurance sales agent,34.2,54.9,95.00,40.91,1.61,67.95,66.86
Software quality tester,Graphic designer,44.1,54.7,67.50,89.19,6.49,78.34,73.26
Software quality tester,Insurance claims and policy processing clerk,44.1,80.1,60.00,60.53,23.08,60.26,46.36
Chemical technician,Ophthalmic medical technician,35.0,73.7,96.43,81.82,7.69,89.12,82.27
Lawyer,Insurance underwriter,39.5,56.9,97.50,50.00,-1.25,73.75,72.83
Web and digital interface designer,Payroll and timekeeping clerk,42.7,88.2,100.00,86.96,11.11,93.48,83.09
Database administrator,Executive secretary,30.8,90.0,87.50,75.00,40.62,81.25,48.24
Lawyer,Loan officer,39.5,51.6,97.50,66.67,-7.59,82.08,75.85
Postsecondary teacher,Mental health counselor,46.6,74.6,90.00,67.50,-6.25,78.75,73.83
First-line supervisor of retail sales workers,Billing and posting clerk,44.6,91.4,77.78,95.65,6.78,86.71,80.84
First-line supervisor of retail sales workers,Social and human service assistant,44.6,75.3,77.78,62.50,5.26,70.14,66.45
Occupational health and safety specialist,Order clerk,17.9,58.3,97.50,87.50,5.56,92.50,87.36
Occupational health and safety specialist,Insurance sales agent,17.9,54.9,100.00,40.91,-8.06,70.45,64.77
First-line supervisor of retail sales workers,Customer service representative,44.6,65.3,41.67,100.00,17.19,70.83,58.66
Cost estimator,Graphic designer,17.7,54.7,92.50,91.89,0.00,92.20,92.20
Web and digital interface designer,Insurance sales agent,42.7,54.9,100.00,86.36,17.74,93.18,76.65
Personal financial advisor,Insurance underwriter,32.6,56.9,100.00,2.50,-1.25,51.25,50.61
Food service manager,Lodging manager,46.7,61.6,100.00,97.50,1.25,98.75,97.52
Software quality tester,Advertising sales agent,44.1,52.7,72.50,65.38,18.18,68.94,56.41
Software quality tester,Insurance underwriter,44.1,56.9,67.50,95.00,17.50,81.25,67.03
Printing press operator,Filling machine operator,24.7,57.3,97.50,97.50,0.00,97.50,97.50
Counter and rental clerk,Billing and posting clerk,38.7,91.4,68.75,86.96,28.21,77.85,55.89
Web developer,Public relations specialist,19.4,76.2,92.50,85.00,13.75,88.75,76.55
Web and digital interface designer,Public relations specialist,42.7,76.2,92.50,80.00,22.50,86.25,66.84
Photographer,Artist,48.5,51.6,87.50,77.50,2.50,82.50,80.44
Database administrator,Compliance officer,30.8,51.8,85.00,90.00,6.25,87.50,82.03
Chief executive,Executive secretary,30.6,90.0,100.00,45.83,18.75,72.92,59.24
First-line supervisor of retail sales workers,Advertising sales agent,44.6,52.7,75.00,100.00,-1.61,87.50,86.09
