occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Property assessor,Executive secretary,34.2,90.0,76.98,12.44,-9.71,10.00,100.00,11.08,55.00,48.91
Property assessor,First-line supervisor of office and administrative support workers,34.2,65.8,76.86,4.15,-5.54,65.00,70.37,4.85,67.69,64.40
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,3.50,-5.60,85.00,28.95,4.55,56.97,54.38
Database administrator,Receptionist,30.8,89.1,76.82,10.18,-7.29,95.00,78.57,8.74,86.79,79.20
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,2.58,-7.97,97.50,42.50,5.28,70.00,66.31
Cost estimator,Executive secretary,17.7,90.0,76.64,15.75,-8.34,40.00,95.83,12.04,67.92,59.74
Cost estimator,Insurance sales agent,17.7,54.9,76.63,0.39,-4.47,85.00,63.64,2.43,74.32,72.51
Cost estimator,Tax preparer,17.7,66.3,76.62,3.30,-2.48,30.00,97.30,2.89,63.65,61.81
Cost estimator,Real estate broker,17.7,57.0,76.60,-1.73,-4.34,55.00,87.50,1.30,71.25,70.32
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,76.59,6.19,-4.30,50.00,92.11,5.24,71.05,67.33
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,76.54,-2.40,0.23,52.78,95.45,-1.32,74.12,73.14
Personal financial advisor,Real estate broker,32.6,57.0,76.52,-1.54,-1.48,75.00,57.50,-0.03,66.25,66.23
Lawyer,Public relations specialist,39.5,76.2,76.49,4.97,-7.17,90.00,90.00,6.07,90.00,84.54
Materials engineer,Medical appliance technician,13.5,58.9,76.44,-1.40,-0.08,82.50,40.00,-0.66,61.25,60.85
Database administrator,Legal secretary,30.8,96.4,76.29,16.74,-7.33,72.50,93.10,12.04,82.80,72.83
Cost estimator,Loan officer,17.7,51.6,76.26,-3.49,-0.02,70.00,56.41,-1.73,63.21,62.11
Chemical technician,Pharmacy technician,35.0,79.3,76.25,6.62,-1.88,78.57,100.00,4.25,89.29,85.49
Chemical technician,Medical appliance technician,35.0,58.9,76.25,0.68,2.05,100.00,40.00,-0.68,70.00,69.52
Web developer,Receptionist,19.4,89.1,76.23,6.57,-6.45,92.50,85.71,6.51,89.11,83.31
Chief executive,Compliance officer,30.6,51.8,76.20,2.34,-6.53,92.50,57.50,4.43,75.00,71.68
Counter and rental clerk,File Clerk,38.7,76.0,76.19,-0.12,0.98,68.75,100.00,-0.55,84.38,83.91
Director,Editor,43.6,56.6,76.17,5.72,-1.57,52.50,90.00,3.65,71.25,68.65
Software quality tester,Loan interviewer,44.1,76.9,76.16,-1.18,1.13,70.00,100.00,-1.15,85.00,84.02
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,76.04,3.75,-0.67,85.00,67.50,2.21,76.25,74.56
Counter and rental clerk,Postal service clerk,38.7,54.1,75.95,-1.12,1.05,75.00,84.21,-1.09,79.61,78.74
Food service manager,Social and human service assistant,46.7,75.3,75.94,5.96,-8.67,90.00,77.50,7.31,83.75,77.62
Actor,Artist,47.0,51.6,75.94,4.60,-0.70,47.50,100.00,2.65,73.75,71.80
Computer systems manager,Executive secretary,27.7,90.0,75.92,22.29,-10.93,50.00,100.00,16.61,75.00,62.54
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,75.82,7.81,-5.08,18.52,96.88,6.44,57.70,53.98
First-line supervisor of security workers,Compliance officer,22.5,51.8,75.74,1.28,-0.89,35.00,97.50,1.09,66.25,65.53
Food service manager,Medical and health services manager,46.7,71.8,75.63,1.34,0.10,100.00,95.00,0.62,97.50,96.90
Personal financial advisor,Tax preparer,32.6,66.3,75.58,0.66,-1.53,90.00,81.08,1.10,85.54,84.60
Computer systems manager,Loan officer,27.7,51.6,75.57,3.80,-1.86,97.50,82.05,2.83,89.78,87.23
Personal financial advisor,Fundraiser,32.6,74.9,75.56,2.60,-6.25,100.00,5.00,4.42,52.50,50.18
Database administrator,Loan officer,30.8,51.6,75.53,-0.07,4.57,97.50,89.74,-2.32,93.62,91.45
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,75.50,3.45,-5.38,40.74,75.00,4.42,57.87,55.31
Software quality tester,Public relations specialist,44.1,76.2,75.49,4.42,-5.26,90.00,90.00,4.84,90.00,85.64
Chemical technician,Medical assistant,35.0,88.8,75.48,7.96,-4.29,92.86,100.00,6.13,96.43,90.52
Database administrator,Customer service representative,30.8,65.3,75.45,6.02,-2.81,90.00,89.29,4.41,89.64,85.69
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,75.29,9.84,-9.96,100.00,94.74,9.90,97.37,87.73
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,75.22,9.28,-8.80,87.50,95.00,9.04,91.25,83.00
Database administrator,Advertising sales agent,30.8,52.7,75.20,1.65,-3.53,97.50,61.54,2.59,79.52,77.46
Mechanical engineer,Filling machine operator,10.1,57.3,75.05,4.36,-2.49,85.00,90.00,3.42,87.50,84.50
Cutting worker,Filling machine operator,31.1,57.3,75.05,2.16,1.85,90.00,97.50,0.16,93.75,93.60
Counter and rental clerk,Customer service representative,38.7,65.3,75.00,0.97,-0.78,12.50,100.00,0.88,56.25,55.76
Counter and rental clerk,Cashier,38.7,69.8,74.91,3.34,-1.64,18.75,100.00,2.49,59.38,57.90
Emergency medical technician,Veterinary technician,39.4,89.9,74.88,2.71,-5.77,94.44,100.00,4.24,97.22,93.10
Computer programmer,Graphic designer,21.5,54.7,74.86,5.88,-7.36,92.50,86.49,6.62,89.49,83.57
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,74.84,-2.12,0.25,22.73,100.00,-1.18,61.36,60.64
Computer systems manager,Legal secretary,27.7,96.4,74.81,23.92,-10.97,62.50,96.55,17.44,79.53,65.65
Computer support specialist,Receptionist,26.2,89.1,74.80,8.43,-9.77,100.00,64.29,9.10,82.14,74.67
Boiler operator,Filling machine operator,7.1,57.3,74.80,5.21,-0.71,85.29,100.00,2.96,92.65,89.90
Counter and rental clerk,Receptionist,38.7,89.1,74.78,6.46,-3.97,62.50,100.00,5.21,81.25,77.01
Web developer,Loan interviewer,19.4,76.9,74.47,1.34,0.22,92.50,92.00,0.56,92.25,91.74
Dentist,Dental assistant,39.5,92.8,74.45,12.74,-12.84,36.84,84.62,12.79,60.73,52.96
Lawyer,Real estate broker,39.5,57.0,74.41,1.57,-2.21,95.00,90.00,1.89,92.50,90.75
Logistician,Loan officer,38.7,51.6,74.40,-1.93,-0.41,25.00,100.00,-0.76,62.50,62.02
Lawyer,Mental health counselor,39.5,74.6,74.40,4.35,-8.11,95.00,77.50,6.23,86.25,80.88
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,74.37,4.91,-5.44,85.00,13.16,5.18,49.08,46.54
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,74.33,5.16,-4.79,57.50,86.96,4.97,72.23,68.64
Mechanical engineer,Medical appliance technician,10.1,58.9,74.33,4.38,-4.57,90.00,30.00,4.47,60.00,57.32
Surgeon,Surgical technologist,20.0,76.9,74.31,12.39,-15.73,9.68,100.00,14.06,54.84,47.13
Electrical and electronics engineer,Medical scientist,11.6,51.8,74.26,5.38,-5.77,90.91,92.11,5.58,91.51,86.40
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,74.26,3.19,-6.98,100.00,90.00,5.08,95.00,90.17
Surgeon,Biological scientist,20.0,55.0,74.25,6.50,-1.52,77.42,100.00,4.01,88.71,85.15
Director,Artist,43.6,51.6,74.25,7.53,-0.91,20.00,100.00,4.22,60.00,57.47
Occupational health and safety specialist,Customer service representative,17.9,65.3,74.22,5.05,-1.80,50.00,100.00,3.43,75.00,72.43
Computer support specialist,Public safety telecommunicator,26.2,78.2,74.13,6.86,-4.58,90.00,81.58,5.72,85.79,80.88
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,74.11,7.74,-10.98,100.00,95.65,9.36,97.83,88.67
Logistician,Paralegal,38.7,83.0,74.11,7.55,-2.35,10.00,100.00,4.95,55.00,52.28
Postal service mail carrier,Postal service clerk,34.7,54.1,74.08,2.87,-4.13,100.00,94.74,3.50,97.37,93.96
Printing press operator,Sewing machine operator,24.7,70.7,74.07,6.82,-7.19,90.00,100.00,7.00,95.00,88.35
Web developer,Real estate broker,19.4,57.0,74.03,0.53,-2.22,100.00,75.00,1.38,87.50,86.30
Construction manager,Real estate broker,10.6,57.0,73.99,12.32,-6.84,97.50,100.00,9.58,98.75,89.29
Cutting worker,Sewing machine operator,31.1,70.7,73.97,5.63,-3.37,52.50,100.00,4.50,76.25,72.82
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,73.92,2.53,-3.93,97.50,0.00,3.23,48.75,47.18
Logistician,Receptionist,38.7,89.1,73.91,16.43,-5.55,42.50,100.00,10.99,71.25,63.42
Computer support specialist,Loan officer,26.2,51.6,73.88,1.02,0.70,100.00,58.97,0.16,79.49,79.36
Web developer,Payroll and timekeeping clerk,19.4,88.2,73.83,2.22,-4.37,95.00,56.52,3.29,75.76,73.27
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,73.81,-0.06,-1.83,27.50,100.00,0.88,63.75,63.19
Computer support specialist,Compliance officer,26.2,51.8,73.76,3.96,-3.38,100.00,42.50,3.67,71.25,68.64
Materials engineer,Medical and health services manager,13.5,71.8,73.71,3.82,-4.67,80.00,90.00,4.24,85.00,81.39
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,73.70,2.71,-6.36,4.55,77.50,4.53,41.02,39.16
Lawyer,School psychologist,39.5,87.9,73.63,4.95,-6.25,100.00,65.62,5.60,82.81,78.18
Cook,Food preparation worker,39.8,58.7,73.62,2.59,-2.87,75.00,70.00,2.73,72.50,70.52
Chemical technician,Medical and health services manager,35.0,71.8,73.59,0.32,-2.23,96.43,97.50,1.28,96.96,95.73
Chemical engineer,Medical appliance technician,21.6,58.9,73.54,0.20,2.23,95.00,42.50,-1.02,68.75,68.05
Computer systems manager,Billing and posting clerk,27.7,91.4,73.53,9.29,-10.92,87.50,52.17,10.10,69.84,62.78
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,73.51,3.27,-3.61,3.03,96.88,3.44,49.95,48.23
Materials engineer,Miscellaneous health technician,13.5,72.7,73.48,2.12,-6.09,62.50,66.67,4.11,64.58,61.93
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,73.48,3.05,-3.48,100.00,12.50,3.27,56.25,54.41
Computer systems analyst,Billing and posting clerk,37.8,91.4,73.47,6.62,-7.09,85.00,47.83,6.85,66.41,61.86
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,73.44,4.24,-15.51,100.00,92.50,9.88,96.25,86.74
Surgeon,Medical assistant,20.0,88.8,73.43,13.00,-9.74,9.68,100.00,11.37,54.84,48.60
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,73.38,3.80,-7.13,100.00,13.04,5.46,56.52,53.43
Stocker,Order clerk,36.5,58.3,73.36,1.01,1.01,96.77,90.62,0.00,93.70,93.70
Surgeon,Pharmacist,20.0,57.8,73.34,8.52,-3.11,54.84,100.00,5.82,77.42,72.92
Chief executive,Entertainment and recreation manager,30.6,50.1,73.34,2.18,-7.93,100.00,37.84,5.06,68.92,65.43
Lawyer,Compliance officer,39.5,51.8,73.33,2.15,-4.37,100.00,7.50,3.26,53.75,52.00
Construction manager,Medical and health services manager,10.6,71.8,73.26,9.29,-9.83,100.00,97.50,9.56,98.75,89.31
Surgeon,Nurse practitioner,20.0,89.8,73.22,14.95,-11.32,32.26,95.24,13.14,63.75,55.37
Computer systems manager,File Clerk,27.7,76.0,73.18,10.63,-3.24,72.50,92.00,6.93,82.25,76.55
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,73.16,-0.62,-1.57,77.27,27.27,0.47,52.27,52.03
Computer systems manager,Receptionist,27.7,89.1,73.14,20.20,-12.34,85.00,67.86,16.27,76.43,63.99
Personal financial advisor,School psychologist,32.6,87.9,73.12,0.33,-3.21,100.00,40.62,1.77,70.31,69.07
Chief executive,Fundraiser,30.6,74.9,73.11,10.07,-14.01,75.00,47.50,12.04,61.25,53.88
Surgeon,Miscellaneous health technician,20.0,72.7,73.11,4.06,-7.48,9.68,100.00,5.77,54.84,51.67
Photographer,Graphic designer,48.5,54.7,73.10,4.36,0.88,92.50,100.00,1.74,96.25,94.58
Automotive service mechanic,Medical appliance technician,2.5,58.9,73.05,7.49,-7.92,97.50,77.50,7.70,87.50,80.76
Counter and rental clerk,Social and human service assistant,38.7,75.3,73.01,3.26,-5.47,81.25,40.00,4.37,60.62,57.98
Security guard,Compliance officer,24.9,51.8,72.96,4.43,-2.57,96.30,95.00,3.50,95.65,92.30
Correctional officer,Probation officer,33.9,57.4,72.95,5.52,-7.00,68.75,82.50,6.26,75.62,70.89
Computer programmer,Tutor,21.5,70.4,72.94,6.05,-4.70,100.00,97.50,5.38,98.75,93.44
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,72.90,4.96,-8.98,100.00,81.82,6.97,90.91,84.57
Construction manager,Receptionist,10.6,89.1,72.88,26.56,-7.59,90.00,100.00,17.07,95.00,78.78
Chemical technician,Pharmacist,35.0,57.8,72.85,-0.40,-2.21,92.86,100.00,0.91,96.43,95.55
Aerospace engineer,Medical scientist,15.2,51.8,72.83,5.45,-1.09,77.50,100.00,3.27,88.75,85.85
Mechanical engineer,Graphic designer,10.1,54.7,72.82,13.10,-5.05,62.50,100.00,9.08,81.25,73.87
First-line supervisor of correctional officers,Probation officer,35.9,57.4,72.72,2.93,-4.48,0.00,92.50,3.70,46.25,44.54
Surgeon,Dental assistant,20.0,92.8,72.69,14.72,-12.40,29.03,100.00,13.56,64.52,55.77
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,72.66,8.26,-8.92,100.00,30.43,8.59,65.22,59.61
Chemical engineer,Miscellaneous health technician,21.6,72.7,72.64,1.55,-5.94,80.00,71.43,3.75,75.71,72.88
Computer programmer,Editor,21.5,56.6,72.62,6.32,-7.11,92.50,75.00,6.71,83.75,78.13
Chemical technician,Phlebotomist,35.0,90.3,72.57,6.35,-5.37,85.71,88.89,5.86,87.30,82.18
Food service manager,Fast food and counter worker,46.7,66.3,72.53,9.10,-5.86,40.00,86.21,7.48,63.10,58.38
Computer support specialist,Billing and posting clerk,26.2,91.4,72.52,5.13,-6.16,100.00,34.78,5.65,67.39,63.59
Construction manager,Social and human service assistant,10.6,75.3,72.52,12.44,-18.36,97.50,95.00,15.40,96.25,81.43
Network and computer systems administrator,Compliance officer,16.7,51.8,72.51,4.33,-7.15,100.00,27.50,5.74,63.75,60.09
Director,Author,43.6,53.8,72.50,3.67,-1.69,50.00,100.00,2.68,75.00,72.99
Refractory machinery mechanic,Filling machine operator,3.9,57.3,72.46,7.72,-6.39,28.12,100.00,7.05,64.06,59.54
Chiropractor,Massage therapist,41.1,83.7,72.44,8.91,-4.93,32.50,95.45,6.92,63.98,59.55
Retail salesperson,Order clerk,49.2,58.3,72.41,-2.59,1.03,95.24,100.00,-1.81,97.62,95.85
Cutting worker,Food preparation worker,31.1,58.7,72.40,4.46,0.35,97.50,100.00,2.05,98.75,96.72
Cutting worker,Order clerk,31.1,58.3,72.37,5.16,-0.26,97.50,96.88,2.71,97.19,94.55
Cook,Food batchmaker,39.8,55.7,72.35,-0.74,3.61,97.50,37.50,-2.18,67.50,66.03
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,72.35,8.92,-9.30,100.00,71.05,9.11,85.53,77.73
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,72.28,2.80,-3.50,100.00,95.00,3.15,97.50,94.43
Personal financial advisor,Lodging manager,32.6,61.6,72.27,-1.65,-0.22,100.00,20.00,-0.72,60.00,59.57
Materials engineer,Ophthalmic medical technician,13.5,73.7,72.25,4.64,-7.60,82.50,90.91,6.12,86.70,81.40
Materials engineer,Graphic designer,13.5,54.7,72.21,7.36,-2.68,70.00,100.00,5.02,85.00,80.73
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,72.21,3.08,-3.72,100.00,11.11,3.40,55.56,53.67
Counter and rental clerk,Executive secretary,38.7,90.0,72.11,3.75,-3.81,75.00,100.00,3.78,87.50,84.19
Pest control worker,Housekeeping cleaner,5.1,88.4,72.07,5.52,-7.09,85.29,87.50,6.30,86.40,80.95
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,72.05,9.41,-12.22,63.89,96.30,10.81,80.09,71.43
Computer programmer,Receptionist,21.5,89.1,72.01,6.85,-10.40,97.50,75.00,8.63,86.25,78.81
Chef,Food batchmaker,23.3,55.7,71.98,4.81,-0.26,95.00,60.00,2.54,77.50,75.54
Police officer,Probation officer,14.4,57.4,71.98,6.72,-8.17,82.50,82.50,7.45,82.50,76.36
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,71.98,-4.33,-0.33,82.50,0.00,-2.00,41.25,40.43
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,71.96,2.14,-2.15,92.59,92.50,2.14,92.55,90.56
Director,Translator,43.6,74.4,71.96,2.79,-3.74,87.50,95.00,3.26,91.25,88.27
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,71.84,4.94,-9.12,100.00,87.50,7.03,93.75,87.16
Chemical engineer,Ophthalmic medical technician,21.6,73.7,71.82,3.76,-8.40,100.00,100.00,6.08,100.00,93.92
Correctional officer,Public safety telecommunicator,33.9,78.2,71.81,7.41,-0.63,43.75,100.00,4.02,71.88,68.99
Parts salesperson,Order clerk,22.9,58.3,71.77,3.10,-0.80,32.43,100.00,1.95,66.22,64.92
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,71.74,3.46,-4.96,72.73,100.00,4.21,86.36,82.73
Emergency medical technician,Miscellaneous health technician,39.4,72.7,71.70,5.25,-2.43,66.67,85.71,3.84,76.19,73.26
Surgeon,Medical records specialist,20.0,88.9,71.69,13.96,-7.01,35.48,83.87,10.49,59.68,53.42
Computer systems analyst,Executive secretary,37.8,90.0,71.68,19.07,-9.59,77.50,95.83,14.33,86.67,74.25
Chiropractor,Physical therapist,41.1,67.5,71.66,3.68,-6.23,42.50,100.00,4.95,71.25,67.72
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,71.58,-3.02,3.29,55.00,97.50,-3.16,76.25,73.84
Computer network architect,Loan officer,7.7,51.6,71.57,3.06,-3.69,100.00,84.62,3.38,92.31,89.19
Materials engineer,Medical records specialist,13.5,88.9,71.57,6.68,-3.99,75.00,100.00,5.33,87.50,82.83
Chemical engineer,Pharmacist,21.6,57.8,71.54,2.90,-2.26,82.50,100.00,2.58,91.25,88.90
Chief executive,Lodging manager,30.6,61.6,71.54,1.59,-9.26,97.50,27.50,5.42,62.50,59.11
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,71.53,3.63,-5.20,100.00,92.11,4.41,96.05,91.81
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,71.50,7.63,-10.22,90.00,29.63,8.92,59.81,54.48
First-line supervisor of police and detectives,Probation officer,10.5,57.4,71.49,6.48,-7.61,17.50,85.00,7.04,51.25,47.64
Food service manager,Entertainment and recreation manager,46.7,50.1,71.49,0.42,-1.28,100.00,56.76,0.85,78.38,77.71
Computer network architect,Graphic designer,7.7,54.7,71.48,11.75,-8.61,67.50,94.59,10.18,81.05,72.80
Dentist,Physician assistant,39.5,68.8,71.37,1.49,-3.78,13.16,97.50,2.64,55.33,53.87
Actor,Author,47.0,53.8,71.33,2.40,-1.11,82.50,92.50,1.76,87.50,85.96
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,71.32,5.06,-1.93,2.50,100.00,3.50,51.25,49.46
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,71.20,-3.72,3.60,45.45,90.00,-3.66,67.73,65.25
Emergency medical technician,Medical assistant,39.4,88.8,71.18,9.35,-6.23,61.11,100.00,7.79,80.56,74.28
Computer support specialist,Executive secretary,26.2,90.0,71.18,13.25,-7.94,85.00,95.83,10.59,90.42,80.84
Logistician,Legal secretary,38.7,96.4,71.16,13.11,-4.30,15.00,100.00,8.71,57.50,52.49
First-line supervisor of security workers,Probation officer,22.5,57.4,71.15,2.12,-4.85,40.00,85.00,3.48,62.50,60.32
Chief executive,Loan officer,30.6,51.6,71.12,1.80,-5.08,62.50,79.49,3.44,70.99,68.55
Police officer,Public safety telecommunicator,14.4,78.2,71.01,18.77,-1.70,42.50,97.37,10.24,69.93,62.77
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,70.99,1.98,-2.84,9.09,100.00,2.41,54.55,53.23
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,70.97,4.95,-0.96,100.00,55.00,2.95,77.50,75.21
Computer support specialist,File Clerk,26.2,76.0,70.92,6.37,-2.23,95.00,92.00,4.30,93.50,89.48
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,70.92,3.88,-3.96,97.50,27.50,3.92,62.50,60.05
Chiropractor,Physical therapist assistant,41.1,68.7,70.87,4.10,-12.13,20.00,73.33,8.12,46.67,42.88
Computer systems manager,Medical and health services manager,27.7,71.8,70.85,5.40,-5.27,100.00,50.00,5.33,75.00,71.00
Materials engineer,Filling machine operator,13.5,57.3,70.84,0.81,-0.51,87.50,90.00,0.66,88.75,88.16
Cafeteria attendant,Waiter,43.3,68.8,70.74,-10.88,8.74,90.00,89.19,-9.81,89.59,80.80
Transportation service attendant,Flight attendant,23.4,78.0,70.73,9.01,-8.50,20.00,96.43,8.75,58.21,53.12
Electrical and electronics engineer,Biological scientist,11.6,55.0,70.71,4.82,-6.43,100.00,83.78,5.62,91.89,86.72
Network and computer systems administrator,Executive secretary,16.7,90.0,70.71,15.26,-12.64,87.50,100.00,13.95,93.75,80.67
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,70.68,8.00,-5.12,31.82,100.00,6.56,65.91,61.59
Computer systems manager,Lodging manager,27.7,61.6,70.61,3.02,-4.54,100.00,55.00,3.78,77.50,74.57
Director,Mental health counselor,43.6,74.6,70.60,4.47,-8.43,75.00,97.50,6.45,86.25,80.69
Computer network architect,Billing and posting clerk,7.7,91.4,70.55,6.47,-9.49,100.00,52.17,7.98,76.09,70.01
Chemical engineer,Medical and health services manager,21.6,71.8,70.53,2.14,-3.82,97.50,90.00,2.98,93.75,90.96
Computer systems analyst,Public safety telecommunicator,37.8,78.2,70.50,7.32,-4.78,95.00,78.95,6.05,86.97,81.71
Emergency medical technician,Respiratory therapist,39.4,62.4,70.49,3.06,-4.92,77.78,50.00,3.99,63.89,61.34
Construction and building inspector,Real estate broker,10.5,57.0,70.48,10.14,-9.82,95.00,100.00,9.98,97.50,87.77
Aerospace engineer,Biological scientist,15.2,55.0,70.46,5.13,-2.36,92.50,97.30,3.74,94.90,91.35
Retail salesperson,Cashier,49.2,69.8,70.45,0.08,-0.62,100.00,94.44,0.35,97.22,96.89
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,70.34,7.41,-7.69,100.00,86.96,7.55,93.48,86.42
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,70.34,-0.63,-1.80,100.00,24.32,0.58,62.16,61.80
Cutting worker,Laundry worker,31.1,74.5,70.33,3.52,0.14,100.00,96.88,1.69,98.44,96.77
Computer systems analyst,File Clerk,37.8,76.0,70.32,6.89,-1.86,70.00,92.00,4.37,81.00,77.46
Photographer,Author,48.5,53.8,70.32,0.66,-0.67,100.00,90.00,0.67,95.00,94.37
Computer hardware engineer,Medical appliance technician,5.9,58.9,70.19,3.45,-2.10,100.00,27.50,2.77,63.75,61.98
Chief executive,Receptionist,30.6,89.1,70.09,16.15,-10.41,50.00,89.29,13.28,69.64,60.39
Emergency medical technician,Physician assistant,39.4,68.8,70.09,1.61,-2.06,61.11,95.00,1.83,78.06,76.63
Retail salesperson,Receptionist,49.2,89.1,70.06,0.03,-1.72,100.00,100.00,0.88,100.00,99.12
Mechanical engineer,Miscellaneous health technician,10.1,72.7,70.06,4.82,-7.87,92.50,100.00,6.35,96.25,90.14
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,70.03,2.36,-7.26,100.00,18.18,4.81,59.09,56.25
Chef,Food preparation worker,23.3,58.7,69.84,11.96,-7.24,72.50,72.50,9.60,72.50,65.54
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,69.83,-4.37,5.15,63.64,100.00,-4.76,81.82,77.92
Computer programmer,Paralegal,21.5,83.0,69.83,10.19,-4.51,95.00,95.00,7.35,95.00,88.02
Logistician,Tutor,38.7,70.4,69.79,7.49,-2.13,57.50,100.00,4.81,78.75,74.96
Civil engineer,Real estate broker,16.9,57.0,69.78,8.24,-7.00,82.50,100.00,7.62,91.25,84.30
Computer systems analyst,Legal secretary,37.8,96.4,69.74,18.74,-10.05,77.50,96.55,14.40,87.03,74.50
Chief executive,Real estate broker,30.6,57.0,69.72,5.12,-4.52,55.00,80.00,4.82,67.50,64.25
Cafeteria attendant,Food preparation worker,43.3,58.7,69.66,-1.69,1.58,20.00,97.50,-1.63,58.75,57.79
Chief executive,Legal secretary,30.6,96.4,69.63,21.07,-14.90,40.00,82.76,17.98,61.38,50.34
Personal financial advisor,Travel agent,32.6,79.7,69.56,3.64,-5.07,97.50,83.33,4.36,90.42,86.48
Cafeteria attendant,Fast food and counter worker,43.3,66.3,69.53,1.17,3.99,70.00,96.55,-1.41,83.28,82.10
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,69.50,1.75,-8.23,100.00,9.09,4.99,54.55,51.82
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,69.48,3.19,-3.00,36.36,100.00,3.09,68.18,66.07
Food service manager,Nutritionist,46.7,86.3,69.45,9.40,-9.10,95.00,95.00,9.25,95.00,86.21
Retail salesperson,Real estate broker,49.2,57.0,69.39,-2.91,3.17,100.00,97.50,-3.04,98.75,95.75
Dishwasher,Food preparation worker,23.1,58.7,69.25,0.54,0.67,2.50,100.00,-0.06,51.25,51.22
Materials engineer,Psychiatric technician,13.5,69.5,69.22,4.68,-8.14,97.50,75.00,6.41,86.25,80.72
Food service manager,Food batchmaker,46.7,55.7,69.20,4.08,-2.67,80.00,82.50,3.37,81.25,78.51
Computer network architect,File Clerk,7.7,76.0,69.18,7.93,-3.31,90.00,92.00,5.62,91.00,85.89
Emergency medical technician,Licensed practical nurse,39.4,88.7,69.06,13.75,-18.22,61.11,62.50,15.98,61.81,51.93
Emergency medical technician,Radiologic technician,39.4,70.3,69.05,1.61,-0.60,77.78,100.00,1.10,88.89,87.91
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,69.04,-7.69,4.94,80.00,12.50,-6.31,46.25,43.33
Computer network architect,Legal secretary,7.7,96.4,69.02,20.29,-10.49,72.50,96.55,15.39,84.53,71.52
Computer programmer,Legal secretary,21.5,96.4,69.01,14.07,-6.54,92.50,100.00,10.30,96.25,86.33
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,69.00,3.63,-3.61,100.00,97.50,3.62,98.75,95.17
Computer network architect,Public safety telecommunicator,7.7,78.2,68.96,7.61,-5.38,97.50,76.32,6.49,86.91,81.27
Computer hardware engineer,Biological scientist,5.9,55.0,68.92,5.81,-4.90,100.00,83.78,5.36,91.89,86.97
Painting worker,Artist,11.3,51.6,68.91,5.22,-0.35,62.50,100.00,2.79,81.25,78.99
