occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Construction manager,Real estate broker,10.6,57.0,95.00,100.00,2.50,97.50,95.06
Cutting worker,Sewing machine operator,31.1,70.7,65.00,97.50,20.00,81.25,65.00
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,37.50,90.91,9.80,64.20,57.91
Logistician,Receptionist,38.7,89.1,55.00,89.29,30.88,72.14,49.86
Computer support specialist,Loan officer,26.2,51.6,97.50,100.00,0.00,98.75,98.75
Web developer,Payroll and timekeeping clerk,19.4,88.2,97.50,82.61,9.52,90.05,81.48
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,67.50,100.00,1.49,83.75,82.50
Computer support specialist,Compliance officer,26.2,51.8,97.50,97.50,0.00,97.50,97.50
Materials engineer,Medical and health services manager,13.5,71.8,95.00,97.50,6.25,96.25,90.23
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,63.64,100.00,1.61,81.82,80.50
Lawyer,School psychologist,39.5,87.9,100.00,90.62,5.56,95.31,90.02
Cook,Food preparation worker,39.8,58.7,100.00,2.50,7.50,51.25,47.41
Chemical technician,Medical and health services manager,35.0,71.8,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Medical appliance technician,21.6,58.9,100.00,62.50,-5.00,81.25,77.19
Computer systems manager,Billing and posting clerk,27.7,91.4,90.00,78.26,22.22,84.13,65.43
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,72.73,100.00,1.54,86.36,85.03
Materials engineer,Miscellaneous health technician,13.5,72.7,85.00,90.48,24.59,87.74,66.16
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,100.00,85.00,-1.37,92.50,91.23
Computer systems analyst,Billing and posting clerk,37.8,91.4,80.00,86.96,34.92,83.48,54.33
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,97.50,100.00,1.25,98.75,97.52
Surgeon,Medical assistant,20.0,88.8,90.32,80.95,11.54,85.64,75.76
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,97.50,86.96,7.94,92.23,84.91
Stocker,Order clerk,36.5,58.3,100.00,71.88,1.59,85.94,84.57
Surgeon,Pharmacist,20.0,57.8,67.74,100.00,7.04,83.87,77.96
Chief executive,Entertainment and recreation manager,30.6,50.1,100.00,59.46,1.30,79.73,78.69
Lawyer,Compliance officer,39.5,51.8,100.00,87.50,6.25,93.75,87.89
Construction manager,Medical and health services manager,10.6,71.8,100.00,100.00,0.00,100.00,100.00
Surgeon,Nurse practitioner,20.0,89.8,83.87,57.14,21.15,70.51,55.59
Computer systems manager,File Clerk,27.7,76.0,100.00,92.00,3.08,96.00,93.05
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,54.55,100.00,12.12,77.27,67.91
Computer systems manager,Receptionist,27.7,89.1,100.00,75.00,11.76,87.50,77.21
Personal financial advisor,School psychologist,32.6,87.9,100.00,65.62,-4.17,82.81,79.36
Chief executive,Fundraiser,30.6,74.9,100.00,52.50,26.25,76.25,56.23
Surgeon,Miscellaneous health technician,20.0,72.7,67.74,90.48,7.69,79.11,73.02
Photographer,Graphic designer,48.5,54.7,87.50,100.00,0.00,93.75,93.75
Automotive service mechanic,Medical appliance technician,2.5,58.9,87.50,100.00,1.25,93.75,92.58
Counter and rental clerk,Social and human service assistant,38.7,75.3,100.00,47.50,7.14,73.75,68.48
Security guard,Compliance officer,24.9,51.8,74.07,100.00,1.49,87.04,85.74
Correctional officer,Probation officer,33.9,57.4,93.75,92.50,-3.57,93.12,89.80
Computer programmer,Tutor,21.5,70.4,100.00,92.50,3.75,96.25,92.64
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,100.00,100.00,-1.96,100.00,98.04
Construction manager,Receptionist,10.6,89.1,95.00,100.00,2.94,97.50,94.63
Chemical technician,Pharmacist,35.0,57.8,96.43,100.00,0.00,98.21,98.21
Aerospace engineer,Medical scientist,15.2,51.8,97.50,100.00,-1.28,98.75,97.48
Mechanical engineer,Graphic designer,10.1,54.7,92.50,100.00,1.30,96.25,95.00
First-line supervisor of correctional officers,Probation officer,35.9,57.4,86.84,97.50,2.56,92.17,89.81
Surgeon,Dental assistant,20.0,92.8,100.00,84.62,-4.55,92.31,88.11
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,60.00,95.65,47.62,77.83,40.77
Chemical engineer,Miscellaneous health technician,21.6,72.7,95.00,80.95,9.84,87.98,79.32
Computer programmer,Editor,21.5,56.6,100.00,92.50,3.75,96.25,92.64
Chemical technician,Phlebotomist,35.0,90.3,100.00,77.78,8.11,88.89,81.68
Food service manager,Fast food and counter worker,46.7,66.3,100.00,89.66,2.90,94.83,92.08
Computer support specialist,Billing and posting clerk,26.2,91.4,77.50,91.30,22.22,84.40,65.65
Construction manager,Social and human service assistant,10.6,75.3,95.00,92.50,6.25,93.75,87.89
Network and computer systems administrator,Compliance officer,16.7,51.8,82.50,100.00,10.00,91.25,82.12
Director,Author,43.6,53.8,72.50,100.00,3.75,86.25,83.02
Refractory machinery mechanic,Filling machine operator,3.9,57.3,90.62,55.00,37.50,72.81,45.51
Chiropractor,Massage therapist,41.1,83.7,75.00,100.00,11.29,87.50,77.62
Retail salesperson,Order clerk,49.2,58.3,100.00,100.00,0.00,100.00,100.00
Cutting worker,Food preparation worker,31.1,58.7,100.00,100.00,0.00,100.00,100.00
Cutting worker,Order clerk,31.1,58.3,100.00,96.88,0.00,98.44,98.44
Cook,Food batchmaker,39.8,55.7,100.00,20.00,-2.50,60.00,58.50
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,100.00,57.89,20.51,78.95,62.75
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,74.07,100.00,11.94,87.04,76.64
Personal financial advisor,Lodging manager,32.6,61.6,92.50,65.00,8.75,78.75,71.86
Materials engineer,Ophthalmic medical technician,13.5,73.7,97.50,100.00,5.88,98.75,92.94
Materials engineer,Graphic designer,13.5,54.7,90.00,100.00,-7.79,95.00,87.60
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,97.50,74.07,7.46,85.79,79.39
Counter and rental clerk,Executive secretary,38.7,90.0,100.00,95.83,0.00,97.92,97.92
Pest control worker,Housekeeping cleaner,5.1,88.4,35.29,97.50,24.32,66.40,50.25
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,86.11,100.00,4.76,93.06,88.62
Computer programmer,Receptionist,21.5,89.1,100.00,89.29,4.41,94.64,90.47
Chef,Food batchmaker,23.3,55.7,100.00,32.50,7.50,66.25,61.28
Police officer,Probation officer,14.4,57.4,80.00,90.00,3.75,85.00,81.81
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,100.00,0.00,-1.25,50.00,49.38
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,85.19,100.00,1.49,92.59,91.21
Director,Translator,43.6,74.4,100.00,5.00,0.00,52.50,52.50
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,100.00,87.50,3.57,93.75,90.40
Chemical engineer,Ophthalmic medical technician,21.6,73.7,97.50,100.00,1.96,98.75,96.81
Correctional officer,Public safety telecommunicator,33.9,78.2,100.00,97.37,0.00,98.68,98.68
Parts salesperson,Order clerk,22.9,58.3,83.78,96.88,5.80,90.33,85.09
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,78.79,100.00,0.00,89.39,89.39
Emergency medical technician,Miscellaneous health technician,39.4,72.7,16.67,100.00,7.69,58.33,53.85
Surgeon,Medical records specialist,20.0,88.9,96.77,83.87,6.45,90.32,84.50
Computer systems analyst,Executive secretary,37.8,90.0,100.00,87.50,26.56,93.75,68.85
Chiropractor,Physical therapist,41.1,67.5,75.00,100.00,10.20,87.50,78.57
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,7.50,100.00,-20.00,53.75,43.00
Computer network architect,Loan officer,7.7,51.6,82.50,100.00,6.33,91.25,85.47
Materials engineer,Medical records specialist,13.5,88.9,97.50,100.00,4.23,98.75,94.58
Chemical engineer,Pharmacist,21.6,57.8,90.00,100.00,0.00,95.00,95.00
Chief executive,Lodging manager,30.6,61.6,100.00,67.50,15.00,83.75,71.19
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,90.00,100.00,0.00,95.00,95.00
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,100.00,44.44,17.91,72.22,59.29
First-line supervisor of police and detectives,Probation officer,10.5,57.4,70.00,92.50,11.25,81.25,72.11
Food service manager,Entertainment and recreation manager,46.7,50.1,100.00,64.86,-2.60,82.43,80.29
Computer network architect,Graphic designer,7.7,54.7,85.00,100.00,-1.30,92.50,91.30
Dentist,Physician assistant,39.5,68.8,71.05,100.00,5.13,85.53,81.14
Actor,Author,47.0,53.8,80.00,100.00,2.50,90.00,87.75
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,92.50,97.37,3.85,94.93,91.28
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,77.27,100.00,-1.61,88.64,87.21
Emergency medical technician,Medical assistant,39.4,88.8,22.22,100.00,5.13,61.11,57.98
Computer support specialist,Executive secretary,26.2,90.0,92.50,100.00,20.31,96.25,76.70
Logistician,Legal secretary,38.7,96.4,55.00,86.21,33.33,70.60,47.07
First-line supervisor of security workers,Probation officer,22.5,57.4,57.50,92.50,0.00,75.00,75.00
Chief executive,Loan officer,30.6,51.6,100.00,100.00,0.00,100.00,100.00
Police officer,Public safety telecommunicator,14.4,78.2,97.50,97.37,3.85,97.43,93.69
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,31.82,100.00,4.65,65.91,62.84
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,100.00,95.00,1.25,97.50,96.28
Computer support specialist,File Clerk,26.2,76.0,97.50,96.00,3.08,96.75,93.77
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,100.00,0.00,-1.25,50.00,49.38
Chiropractor,Physical therapist assistant,41.1,68.7,75.00,100.00,18.18,87.50,71.59
Computer systems manager,Medical and health services manager,27.7,71.8,100.00,87.50,12.50,93.75,82.03
Materials engineer,Filling machine operator,13.5,57.3,100.00,95.00,0.00,97.50,97.50
Cafeteria attendant,Waiter,43.3,68.8,80.00,100.00,-6.38,90.00,84.26
Transportation service attendant,Flight attendant,23.4,78.0,88.00,92.86,11.32,90.43,80.19
Electrical and electronics engineer,Biological scientist,11.6,55.0,100.00,100.00,0.00,100.00,100.00
Network and computer systems administrator,Executive secretary,16.7,90.0,82.50,100.00,34.38,91.25,59.88
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,59.09,100.00,2.94,79.55,77.21
Computer systems manager,Lodging manager,27.7,61.6,100.00,72.50,5.00,86.25,81.94
Director,Mental health counselor,43.6,74.6,100.00,25.00,18.75,62.50,50.78
Computer network architect,Billing and posting clerk,7.7,91.4,45.00,91.30,46.03,68.15,36.78
Chemical engineer,Medical and health services manager,21.6,71.8,100.00,97.50,1.25,98.75,97.52
Computer systems analyst,Public safety telecommunicator,37.8,78.2,100.00,39.47,3.85,69.74,67.05
Emergency medical technician,Respiratory therapist,39.4,62.4,22.22,100.00,20.00,61.11,48.89
Construction and building inspector,Real estate broker,10.5,57.0,87.50,100.00,1.25,93.75,92.58
Aerospace engineer,Biological scientist,15.2,55.0,97.50,100.00,-1.30,98.75,97.47
Retail salesperson,Cashier,49.2,69.8,95.24,94.44,-5.26,94.84,89.85
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,85.00,100.00,12.70,92.50,80.75
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,100.00,56.76,0.00,78.38,78.38
Cutting worker,Laundry worker,31.1,74.5,100.00,93.75,0.00,96.88,96.88
Computer systems analyst,File Clerk,37.8,76.0,95.00,96.00,10.77,95.50,85.22
Photographer,Author,48.5,53.8,90.00,100.00,-1.25,95.00,93.81
Computer hardware engineer,Medical appliance technician,5.9,58.9,100.00,72.50,7.04,86.25,80.18
Chief executive,Receptionist,30.6,89.1,92.50,75.00,17.65,83.75,68.97
Emergency medical technician,Physician assistant,39.4,68.8,22.22,100.00,0.00,61.11,61.11
Retail salesperson,Receptionist,49.2,89.1,95.24,100.00,-2.04,97.62,95.63
Mechanical engineer,Miscellaneous health technician,10.1,72.7,97.50,90.48,4.92,93.99,89.37
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,78.79,100.00,4.55,89.39,85.33
Chef,Food preparation worker,23.3,58.7,100.00,2.50,3.75,51.25,49.33
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,45.45,100.00,-6.45,72.73,68.04
Computer programmer,Paralegal,21.5,83.0,100.00,97.50,1.25,98.75,97.52
Logistician,Tutor,38.7,70.4,60.00,97.50,0.00,78.75,78.75
Civil engineer,Real estate broker,16.9,57.0,97.50,100.00,-1.25,98.75,97.52
Computer systems analyst,Legal secretary,37.8,96.4,100.00,75.86,15.94,87.93,73.91
Chief executive,Real estate broker,30.6,57.0,100.00,72.50,11.25,86.25,76.55
Cafeteria attendant,Food preparation worker,43.3,58.7,50.00,100.00,-8.00,75.00,69.00
Chief executive,Legal secretary,30.6,96.4,95.00,68.97,20.29,81.98,65.35
Personal financial advisor,Travel agent,32.6,79.7,100.00,29.17,3.12,64.58,62.57
Cafeteria attendant,Fast food and counter worker,43.3,66.3,100.00,79.31,-10.26,89.66,80.46
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,70.37,100.00,21.05,85.19,67.25
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,54.55,100.00,6.45,77.27,72.29
Food service manager,Nutritionist,46.7,86.3,100.00,85.00,7.50,92.50,85.56
Retail salesperson,Real estate broker,49.2,57.0,95.24,75.00,3.28,85.12,82.33
Dishwasher,Food preparation worker,23.1,58.7,0.00,100.00,-1.25,50.00,49.38
Materials engineer,Psychiatric technician,13.5,69.5,100.00,68.75,1.79,84.38,82.87
Food service manager,Food batchmaker,46.7,55.7,40.00,97.50,-8.75,68.75,62.73
Computer network architect,File Clerk,7.7,76.0,62.50,96.00,20.00,79.25,63.40
Emergency medical technician,Licensed practical nurse,39.4,88.7,22.22,100.00,8.82,61.11,55.72
Emergency medical technician,Radiologic technician,39.4,70.3,33.33,100.00,8.00,66.67,61.33
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,100.00,87.50,-8.00,93.75,86.25
Computer network architect,Legal secretary,7.7,96.4,70.00,100.00,30.43,85.00,59.13
Computer programmer,Legal secretary,21.5,96.4,100.00,89.66,4.35,94.83,90.70
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,57.50,100.00,18.75,78.75,63.98
Computer network architect,Public safety telecommunicator,7.7,78.2,100.00,50.00,11.54,75.00,66.35
Computer hardware engineer,Biological scientist,5.9,55.0,100.00,94.59,1.47,97.30,95.87
Painting worker,Artist,11.3,51.6,72.50,100.00,0.00,86.25,86.25
Dentist,Pharmacist,39.5,57.8,52.63,100.00,10.26,76.32,68.49
Logistician,Medical records specialist,38.7,88.9,50.00,100.00,-8.45,75.00,68.66
Logistician,School psychologist,38.7,87.9,97.50,84.38,1.39,90.94,89.67
Aircraft pilot,Flight attendant,8.3,78.0,100.00,92.86,4.48,96.43,92.11
Chemical engineer,Pharmacy technician,21.6,79.3,97.50,100.00,3.77,98.75,95.02
Director,Interior designer,43.6,85.3,97.50,22.50,22.50,60.00,46.50
Chemical engineer,Medical assistant,21.6,88.8,97.50,100.00,0.00,98.75,98.75
Construction manager,Supervisor of personal care and service workers,10.6,65.8,95.00,100.00,3.92,97.50,93.68
Computer programmer,Loan interviewer,21.5,76.9,100.00,76.00,6.15,88.00,82.58
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,20.00,100.00,-8.75,60.00,54.75
Chef,Baker,23.3,65.5,100.00,77.50,1.25,88.75,87.64
